Departamento,Municipio,Zona,Centro,Acta,Inconsistencias,DC,LIBRE,PINU,PLH,PNH,PDF Link
INTIBUCA,CONCEPCION,02,001_CONCEPCION - ESC. REPUBLICA DE MEXICO,12843,1,0,93,2,31,103,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12843.pdf
INTIBUCA,CONCEPCION,02,001_CONCEPCION - ESC. REPUBLICA DE MEXICO,12844,1,56,1,33,124,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12844.pdf
INTIBUCA,CONCEPCION,02,006_JIQUINLACA - CEB PEDRO NUFIO,12851,1,0,64,3,42,158,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12851.pdf
INTIBUCA,DOLORES,02,005_AGUA BLANCA - ESC. FRANCISCO MORAZAN,12874,1,1,66,0,64,122,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12874.pdf
INTIBUCA,DOLORES,02,005_AGUA BLANCA - ESC. FRANCISCO MORAZAN,12875,1,0,35,0,38,164,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12875.pdf
INTIBUCA,DOLORES,02,005_AGUA BLANCA - ESC. FRANCISCO MORAZAN,12877,1,3,38,0,61,152,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12877.pdf
INTIBUCA,INTIBUCA,01,001_BO. LEMPIRA - CEB VALERO MEZA,12879,1,0,63,4,87,73,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12879.pdf
INTIBUCA,INTIBUCA,01,008_EL MOLINO - JARDIN DE NIÑOS ASPIRACION INFANTIL,12911,1,0,21,0,66,68,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12911.pdf
INTIBUCA,INTIBUCA,02,002_AZACUALPA - CEB FRANCISCO MORAZAN,12925,1,1,56,0,78,94,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12925.pdf
INTIBUCA,INTIBUCA,02,003_EL NARANJO - CEB PRESENTACION CENTENO,12928,1,0,51,0,33,47,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12928.pdf
INTIBUCA,INTIBUCA,02,004_LA LAGUNA DE CHILIGATORO - ESC. REPUBLICA DE HONDURAS,12932,1,0,19,0,106,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12932.pdf
INTIBUCA,INTIBUCA,02,007_MANAZAPA - ESC. RURAL MIXTA VICENTE CACERES,12941,1,0,20,1,58,85,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12941.pdf
INTIBUCA,INTIBUCA,02,008_MIXCURE - ESC. MIGUEL PAZ BARAHONA,12944,1,0,43,1,19,75,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12944.pdf
INTIBUCA,INTIBUCA,02,009_MONQUECAGUA - CEB UNION CENTRO AMERICANA,12946,1,2,25,1,77,122,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12946.pdf
INTIBUCA,INTIBUCA,02,012_RIO COLORADO - ESC. PEDRO NUFIO,12956,1,1,42,1,94,119,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12956.pdf
INTIBUCA,INTIBUCA,02,014_SAN JOSE - ESC. LA LIBERTAD,12962,1,0,23,1,77,137,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12962.pdf
INTIBUCA,INTIBUCA,02,018_TOGOPALA - CEB LUIS BOGRAN,12977,1,0,50,0,100,77,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12977.pdf
INTIBUCA,INTIBUCA,02,020_EL PELON DE OLOGOSI - ESC. 17 DE SEPTIEMBRE,12982,1,0,5,0,47,142,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12982.pdf
INTIBUCA,INTIBUCA,02,026_EL CACAO - CEB 15 DE SEPTIEMBRE,12991,1,1,56,0,70,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12991.pdf
INTIBUCA,INTIBUCA,02,030_EL DURAZNITO - CEB.JOSE TRINIDAD REYES,12996,1,0,5,1,18,159,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12996.pdf
INTIBUCA,INTIBUCA,02,031_QUEATERIQUE - ESC. SUYAPA,12999,1,0,17,0,38,157,https://storage.googleapis.com/actas_elecciones_hn2025/actas/12999.pdf
INTIBUCA,INTIBUCA,02,032_PINARES - ESC. JOSE MEJIA ARELLANO,13001,1,0,38,0,48,100,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13001.pdf
INTIBUCA,JESUS DE OTORO,02,014_EL TERRERO DEL OCOTE O LA ANGOSTURA - ESC. PONCIANO LEIVA,13053,1,1,20,0,49,54,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13053.pdf
INTIBUCA,JESUS DE OTORO,02,019_EL ZAPOTE - ESC. LA DEMOCRACIA,13060,1,0,26,0,30,91,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13060.pdf
INTIBUCA,JESUS DE OTORO,02,020_CHOLOMA - ESC. ALFONSO XIII,13062,1,0,56,0,53,123,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13062.pdf
INTIBUCA,JESUS DE OTORO,02,021_LLANO LARGO No. 1 - CEB VICENTE TOSTA C.,13064,1,0,21,0,67,76,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13064.pdf
INTIBUCA,JESUS DE OTORO,02,027_EL INJERTO - ESC. RURAL MIXTA MANUEL DE JESUS MANZANARES,13073,1,0,77,0,26,154,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13073.pdf
INTIBUCA,MAGDALENA,02,001_MAGDALENA - ESC. RAMON ROSA,13077,1,1,51,1,26,140,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13077.pdf
INTIBUCA,MAGDALENA,02,002_SAN FRANCISCO - ESC. JOSE M. COELLO,13083,1,0,41,0,13,127,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13083.pdf
INTIBUCA,MASAGUARA,02,001_MASAGUARA - CEB. SANTOS M. VASQUEZ,13090,1,0,14,0,47,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13090.pdf
INTIBUCA,MASAGUARA,02,003_EL COPANTILLO - ESC. ARMANDO VASQUEZ,13094,1,0,11,1,59,124,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13094.pdf
INTIBUCA,MASAGUARA,02,004_LAGUNETAS - CEB MIGUEL MORAZAN ,13095,1,0,6,0,68,95,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13095.pdf
INTIBUCA,MASAGUARA,02,004_LAGUNETAS - CEB MIGUEL MORAZAN ,13097,1,3,6,1,98,72,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13097.pdf
INTIBUCA,MASAGUARA,02,008_OTATALA - ESC. JUAN MANUEL GALVEZ,13101,1,0,16,1,85,127,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13101.pdf
INTIBUCA,MASAGUARA,02,011_LOS ARRAYANES - ESC. AUGUSTO CESAR NOLASCO,13107,1,0,17,0,92,60,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13107.pdf
INTIBUCA,MASAGUARA,02,014_POTRERITO O EL ROSARIO - ESC. TRINIDAD INESTROZA,13111,1,0,6,1,73,87,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13111.pdf
INTIBUCA,MASAGUARA,02,017_AGUA SALADA - ESC. JOSE CECILIO DEL VALLE,13117,1,0,7,0,36,77,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13117.pdf
INTIBUCA,MASAGUARA,02,019_LAS CASITAS - ESC. RURAL MIXTA JUAN LINDO,13121,1,0,7,0,94,83,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13121.pdf
INTIBUCA,SAN ANTONIO,02,001_SAN ANTONIO - ESC. DOMINGO VASQUEZ,13124,1,0,84,0,44,97,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13124.pdf
INTIBUCA,SAN ISIDRO,02,004_PUEBLO VIEJO - CEB PROHECO JOSE CECILIO DEL VALLE,13151,1,1,49,0,33,95,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13151.pdf
INTIBUCA,SAN JUAN,02,002_LLANO REDONDO - ESC. FRANCISCO MORAZAN,13165,1,0,26,1,86,121,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13165.pdf
INTIBUCA,SAN JUAN,02,006_LA SOLEDAD - ESC. JULIAN SANCHEZ DOMINGUEZ,13175,1,0,12,0,136,107,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13175.pdf
INTIBUCA,SAN JUAN,02,010_COCIRE - ESC. CULTURA,13185,1,0,17,0,50,72,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13185.pdf
INTIBUCA,SAN MARCOS SIERRA,02,002_LODO NEGRO - ESC. OSCAR MEJIA ARELLANO,13190,1,0,72,0,31,104,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13190.pdf
INTIBUCA,SAN MARCOS SIERRA,02,002_LODO NEGRO - ESC. OSCAR MEJIA ARELLANO,13191,1,1,65,0,24,118,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13191.pdf
INTIBUCA,SAN MARCOS SIERRA,02,003_LAS DELICIAS - CEB EL SABIO VALLE ,13193,1,1,174,0,15,79,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13193.pdf
INTIBUCA,SAN MARCOS SIERRA,02,009_EL PORTILLON - CEB JOSE TRINIDAD CABAÑAS,13206,1,0,35,0,22,96,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13206.pdf
INTIBUCA,SAN MIGUELITO,02,001_SAN MIGUELITO - ESC. INDEPENDENCIA,13211,1,0,22,0,118,102,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13211.pdf
INTIBUCA,SAN MIGUELITO,02,003_CHUPUCAY O RESINA - ESC. DANIEL HERNANDEZ,13217,1,1,7,0,121,67,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13217.pdf
INTIBUCA,SAN MIGUELITO,02,005_COFRADIA - ESC. FRATERNIDAD,13220,1,0,12,0,101,97,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13220.pdf
INTIBUCA,SANTA LUCIA,02,004_PALACIOS - ESC. JOSE TRINIDAD REYES,13233,1,0,14,0,10,194,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13233.pdf
INTIBUCA,YAMARANGUILA,02,001_YAMARANGUILA - CEB MIGUEL PAZ BARAHONA,13247,1,0,21,1,61,137,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13247.pdf
INTIBUCA,YAMARANGUILA,02,001_YAMARANGUILA - CEB MIGUEL PAZ BARAHONA,13250,1,0,9,1,74,146,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13250.pdf
INTIBUCA,YAMARANGUILA,02,002_AZACUALPA - CEB 28 DE SEPTIEMBRE,13254,1,0,124,1,27,97,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13254.pdf
INTIBUCA,YAMARANGUILA,02,003_EL CERRON - CEB JOSE TRINIDAD CABAÑAS,13259,1,0,15,0,86,135,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13259.pdf
INTIBUCA,YAMARANGUILA,02,009_EL PERICON - ESC. CRISTOBAL MESA PORTILLO,13275,1,0,6,0,16,107,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13275.pdf
INTIBUCA,YAMARANGUILA,02,018_LA PUERTA - CEB PATRIA,13290,1,0,16,0,79,113,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13290.pdf
INTIBUCA,YAMARANGUILA,02,019_EL PELON - ESC. LEMPIRA,13292,1,0,27,0,57,117,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13292.pdf
INTIBUCA,YAMARANGUILA,02,019_EL PELON - ESC. LEMPIRA,13295,0,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13295.pdf
INTIBUCA,SAN FRANCISCO DE OPALACA,02,002_EL NARANJO O SANTA LUCIA - CEB LEMPIRA,13301,1,2,43,0,43,111,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13301.pdf
INTIBUCA,SAN FRANCISCO DE OPALACA,02,003_EL ZACATAL SUYAPA - ESC. FROYLAN TURCIOS,13303,1,1,61,0,68,95,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13303.pdf
INTIBUCA,SAN FRANCISCO DE OPALACA,02,006_PLAN DE BARRIOS - ESC. JOSE TRINIDAD CABAÑAS,13311,1,0,93,0,54,93,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13311.pdf
INTIBUCA,SAN FRANCISCO DE OPALACA,02,008_LA UNION LEMPIRA - CEB LEMPIRA,13315,1,1,61,1,90,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13315.pdf
INTIBUCA,SAN FRANCISCO DE OPALACA,02,010_PIEDRA RAYADA - ESC. PRIMERO DE MAYO,13319,1,0,52,2,70,139,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13319.pdf
ISLAS DE LA BAHIA,ROATAN,01,001_ROATAN - ESC. JUAN BROOKS,13323,1,0,21,1,110,33,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13323.pdf
ISLAS DE LA BAHIA,ROATAN,01,001_ROATAN - ESC. JUAN BROOKS,13331,1,1,18,2,109,37,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13331.pdf
ISLAS DE LA BAHIA,ROATAN,01,001_ROATAN - ESC. JUAN BROOKS,13336,1,0,19,0,82,46,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13336.pdf
ISLAS DE LA BAHIA,ROATAN,01,001_ROATAN - ESC. JUAN BROOKS,13340,1,2,10,0,114,39,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13340.pdf
ISLAS DE LA BAHIA,ROATAN,01,001_ROATAN - ESC. JUAN BROOKS,13344,1,0,26,2,98,48,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13344.pdf
ISLAS DE LA BAHIA,ROATAN,01,001_ROATAN - ESC. JUAN BROOKS,13347,1,0,20,1,108,37,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13347.pdf
ISLAS DE LA BAHIA,ROATAN,02,003_FRENCH HARBOR - ESC. RUBEN BARAHONA,13356,1,0,14,1,119,58,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13356.pdf
ISLAS DE LA BAHIA,ROATAN,02,003_FRENCH HARBOR - ESC. RUBEN BARAHONA,13359,1,0,13,1,108,62,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13359.pdf
ISLAS DE LA BAHIA,ROATAN,02,003_FRENCH HARBOR - ESC. RUBEN BARAHONA,13363,1,0,7,0,118,53,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13363.pdf
ISLAS DE LA BAHIA,ROATAN,02,003_FRENCH HARBOR - ESC. RUBEN BARAHONA,13366,1,0,17,0,110,50,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13366.pdf
ISLAS DE LA BAHIA,ROATAN,02,004_MONTE PLACENTERO O LOS FUERTES - CEBG. AROBIA WELCOME,13372,1,1,17,0,122,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13372.pdf
ISLAS DE LA BAHIA,ROATAN,02,004_MONTE PLACENTERO O LOS FUERTES - CEBG. AROBIA WELCOME,13376,1,1,22,2,105,45,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13376.pdf
ISLAS DE LA BAHIA,ROATAN,02,004_MONTE PLACENTERO O LOS FUERTES - CEBG. AROBIA WELCOME,13379,1,0,23,0,105,36,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13379.pdf
ISLAS DE LA BAHIA,ROATAN,02,004_MONTE PLACENTERO O LOS FUERTES - CEBG. AROBIA WELCOME,13382,1,0,16,2,109,25,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13382.pdf
ISLAS DE LA BAHIA,ROATAN,02,004_MONTE PLACENTERO O LOS FUERTES - CEBG. AROBIA WELCOME,13384,1,0,27,1,126,48,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13384.pdf
ISLAS DE LA BAHIA,ROATAN,02,005_SANDY BAY - ESC. ROBERTO STANLEY,13397,1,0,7,0,95,42,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13397.pdf
ISLAS DE LA BAHIA,ROATAN,02,006_ROATAN - INST. JOSE SANTOS GUARDIOLA,13405,1,0,24,0,118,32,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13405.pdf
ISLAS DE LA BAHIA,ROATAN,02,006_ROATAN - INST. JOSE SANTOS GUARDIOLA,13416,1,0,19,3,96,35,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13416.pdf
ISLAS DE LA BAHIA,GUANAJA,02,001_GUANAJA - ESC. CRISTOBAL COLON,13429,1,0,17,1,105,91,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13429.pdf
ISLAS DE LA BAHIA,JOSE SANTOS GUARDIOLA,02,001_JOSE SANTOS GUARDIOLA - CEB. MARCO AURELIO SOTO,13442,1,0,16,2,121,76,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13442.pdf
ISLAS DE LA BAHIA,JOSE SANTOS GUARDIOLA,02,002_JONESVILLE POINT - ESC. LUIS BOGRAN,13446,1,1,16,3,59,34,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13446.pdf
ISLAS DE LA BAHIA,JOSE SANTOS GUARDIOLA,02,004_PUNTA GORDA - ESC. JOSE SANTOS GUARDIOLA,13450,1,2,24,5,100,67,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13450.pdf
ISLAS DE LA BAHIA,JOSE SANTOS GUARDIOLA,02,004_PUNTA GORDA - ESC. JOSE SANTOS GUARDIOLA,13452,1,2,22,1,98,60,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13452.pdf
ISLAS DE LA BAHIA,JOSE SANTOS GUARDIOLA,02,004_PUNTA GORDA - ESC. JOSE SANTOS GUARDIOLA,13454,1,1,17,2,96,58,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13454.pdf
ISLAS DE LA BAHIA,JOSE SANTOS GUARDIOLA,02,008_CALABASH BIGHT - ESC. RAMON ROSA,13463,1,0,5,0,90,56,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13463.pdf
ISLAS DE LA BAHIA,UTILA,02,001_UTILA - CEBG. REPUBLICA DE HONDURAS,13468,1,0,8,0,116,81,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13468.pdf
ISLAS DE LA BAHIA,UTILA,02,001_UTILA - CEBG. REPUBLICA DE HONDURAS,13471,1,0,16,1,122,65,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13471.pdf
ISLAS DE LA BAHIA,UTILA,02,001_UTILA - CEBG. REPUBLICA DE HONDURAS,13473,1,1,20,0,132,40,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13473.pdf
ISLAS DE LA BAHIA,UTILA,02,001_UTILA - CEBG. REPUBLICA DE HONDURAS,13474,1,0,15,2,123,56,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13474.pdf
LA PAZ,LA PAZ,01,002_BO LA GRANJA - CEB DIONISIO DE HERRERA,13487,1,0,20,3,109,50,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13487.pdf
LA PAZ,LA PAZ,01,003_BO. LA MERCED - CEB CARLOS A. SANCHEZ,13496,1,0,59,0,121,58,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13496.pdf
LA PAZ,LA PAZ,01,003_BO. LA MERCED - CEB CARLOS A. SANCHEZ,13498,1,0,46,3,136,49,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13498.pdf
LA PAZ,LA PAZ,01,004_BO. SAN ANTONIO - CEB DIONISIO DE HERRERA,13503,1,1,90,3,92,47,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13503.pdf
LA PAZ,LA PAZ,01,004_BO. SAN ANTONIO - CEB DIONISIO DE HERRERA,13506,1,2,74,3,91,60,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13506.pdf
LA PAZ,LA PAZ,01,004_BO. SAN ANTONIO - CEB DIONISIO DE HERRERA,13507,1,0,89,2,77,72,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13507.pdf
LA PAZ,LA PAZ,01,004_BO. SAN ANTONIO - CEB DIONISIO DE HERRERA,13508,1,0,76,3,98,57,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13508.pdf
LA PAZ,LA PAZ,01,005_BO. SAN JUAN - CEB FRANCISCO VARELA,13515,1,1,66,6,100,45,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13515.pdf
LA PAZ,LA PAZ,01,005_BO. SAN JUAN - CEB FRANCISCO VARELA,13516,1,2,95,6,96,46,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13516.pdf
LA PAZ,LA PAZ,01,005_BO. SAN JUAN - CEB FRANCISCO VARELA,13519,1,0,80,5,66,63,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13519.pdf
LA PAZ,LA PAZ,01,006_BO. LA CONCEPCION - CEB RAMON ROSA,13524,1,0,99,3,101,57,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13524.pdf
LA PAZ,LA PAZ,01,006_BO. LA CONCEPCION - CEB RAMON ROSA,13526,1,1,66,4,80,69,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13526.pdf
LA PAZ,LA PAZ,01,006_BO. LA CONCEPCION - CEB RAMON ROSA,13529,1,0,65,4,98,66,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13529.pdf
LA PAZ,LA PAZ,01,006_BO. LA CONCEPCION - CEB RAMON ROSA,13531,1,0,59,5,101,66,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13531.pdf
LA PAZ,LA PAZ,01,006_BO. LA CONCEPCION - CEB RAMON ROSA,13533,1,0,81,4,87,76,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13533.pdf
LA PAZ,LA PAZ,02,002_CONCEPCION DE SOLUTECA - INST. JOSE TRINIDAD REYES,13536,1,1,12,0,80,89,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13536.pdf
LA PAZ,LA PAZ,02,002_CONCEPCION DE SOLUTECA - INST. JOSE TRINIDAD REYES,13539,1,0,14,0,53,123,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13539.pdf
LA PAZ,LA PAZ,02,004_SAN JOSE DEL PLAYON - CEB JOHN F. KENNEDY,13542,1,0,6,0,66,61,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13542.pdf
LA PAZ,LA PAZ,02,006_TEPANGUARE - CEB FRANCISCO MORAZAN,13546,1,0,11,0,48,127,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13546.pdf
LA PAZ,LA PAZ,02,007_EL ASTILLERO - CEB JOSE TRINIDAD CABAÑAS,13548,1,0,2,1,97,76,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13548.pdf
LA PAZ,LA PAZ,02,008_TIERRA PRIETA - ESC. REPUBLICA DE CHILE,13550,1,0,12,0,39,99,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13550.pdf
LA PAZ,LA PAZ,02,008_TIERRA PRIETA - ESC. REPUBLICA DE CHILE,13551,1,1,14,0,61,64,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13551.pdf
LA PAZ,LA PAZ,02,011_EL NARANJO - CEB. JUAN RAMÓN MOLINA,13563,1,0,14,2,70,52,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13563.pdf
LA PAZ,LA PAZ,02,011_EL NARANJO - CEB. JUAN RAMÓN MOLINA,13564,1,0,7,0,72,61,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13564.pdf
LA PAZ,LA PAZ,02,012_PACHECO - ESC. PRESIDENTE KENNEDY,13567,1,0,11,0,60,133,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13567.pdf
LA PAZ,LA PAZ,02,014_LAS LIMAS - ESC. EL PATRIOTISMO,13570,1,0,15,0,52,96,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13570.pdf
LA PAZ,CANE,02,001_CANE - CEB MANUEL FRANCISCO VELEZ,13600,1,0,83,3,158,43,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13600.pdf
LA PAZ,CHINACLA,02,005_SAN MARCOS DE LINDEROS - CEB LEMPIRA,13619,1,1,53,0,15,77,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13619.pdf
LA PAZ,CHINACLA,02,011_EL PACAYAL - ESC. RURAL MIXTA ANICETO GARCIA,13626,1,1,62,2,28,60,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13626.pdf
LA PAZ,GUAJIQUIRO,02,009_SAN MARCOS - ESC. REPUBLICA DE HONDURAS,13640,1,0,23,0,98,62,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13640.pdf
LA PAZ,GUAJIQUIRO,02,016_PASGUARE - CEB RIGOBERTO LOPEZ R.,13650,1,0,6,2,116,78,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13650.pdf
LA PAZ,LAUTERIQUE,02,004_OJO DE AGUA - ESC. FRANCISCO MORAZAN,13664,1,1,16,1,110,122,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13664.pdf
LA PAZ,MARCALA,01,002_BO. CONCEPCION - ESC. URBANA MIXTA REPUBLICA DE HONDURAS,13671,1,0,38,6,115,72,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13671.pdf
LA PAZ,MARCALA,01,002_BO. CONCEPCION - ESC. URBANA MIXTA REPUBLICA DE HONDURAS,13674,1,0,43,5,106,62,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13674.pdf
LA PAZ,MARCALA,01,003_BO. SAN MIGUEL - ESC. SOLEDAD DE OSORIO,13676,1,0,46,5,76,80,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13676.pdf
LA PAZ,MARCALA,01,007_COL. MODELO - ESC. PARIS ORLANDO DUBON,13687,1,0,37,4,117,93,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13687.pdf
LA PAZ,MARCALA,01,008_COL. MELGAR CASTRO - ESC. MODESTO RODAS ALVARADO,13690,1,0,32,5,106,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13690.pdf
LA PAZ,MARCALA,02,002_ESTANZUELA - ESC. DIONISIO DE HERRERA,13696,1,1,81,1,89,83,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13696.pdf
LA PAZ,MARCALA,02,003_EL CERRON - CEB MARCELINA BONILLA,13699,1,0,17,1,117,124,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13699.pdf
LA PAZ,MARCALA,02,003_EL CERRON - CEB MARCELINA BONILLA,13700,1,0,13,1,101,129,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13700.pdf
LA PAZ,MARCALA,02,005_VICTORIA - CEB 18 DE NOVIEMBRE,13706,1,0,31,1,88,105,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13706.pdf
LA PAZ,MARCALA,02,008_LA FLORIDA - CEB JUAN RAMON MOLINA,13711,1,0,31,3,65,96,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13711.pdf
LA PAZ,MARCALA,02,011_SANTA CRUZ - ESC. JOSE CECILIO DEL VALLE,13718,1,0,41,1,54,86,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13718.pdf
LA PAZ,MARCALA,02,013_SIGAMANE - ESC. LEMPIRA,13725,1,1,12,4,84,74,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13725.pdf
LA PAZ,MARCALA,02,014_MONTAÑA VERDE - ESC. GRACIAS A DIOS,13727,1,0,11,0,58,86,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13727.pdf
LA PAZ,MARCALA,02,016_CHUSMUYA - ESC. HECTOR ARGUETA,13730,1,0,0,0,0,0,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13730.pdf
LA PAZ,MARCALA,02,018_LAS FLORES - ESC. HECTOR RIVERA SUAZO,13732,1,0,24,1,90,119,https://storage.googleapis.com/actas_elecciones_hn2025/actas/13732.pdf
